,놀람_1,놀람_0
469,0.0208571428571428,0.0
470,0.0125714285714285,0.0
471,0.0,0.0
472,0.0033333333333333,0.0
473,0.0,0.0
474,0.0,0.0
475,0.0,0.00125
476,0.0,0.0
477,0.0036363636363636,0.0
478,0.0003225806451612,0.0
479,0.0,0.0
480,0.0008571428571428,0.0444444444444444
481,0.0008571428571428,0.0
482,0.0002857142857142,0.0
483,0.0,0.0
484,0.0,0.0
485,0.0,0.0
486,0.0,0.0
487,0.0,0.0
488,0.0,0.0
489,0.0,0.0
490,0.0,0.0
491,0.0,0.0
492,0.0,0.0
493,0.0,0.0
494,0.0,0.0
495,0.0,0.0003448275862068
496,0.0,0.0
497,0.0,0.0
498,0.0,0.0
499,0.0,0.0
500,0.0,0.0
501,0.0,0.0
502,0.0,0.0
503,0.0,0.0
504,0.0,0.0
505,0.0,0.0006896551724137
506,0.0,0.0
507,0.0,0.0
508,0.0,0.0
509,0.0006451612903225,0.0
510,0.0,0.0
511,0.0017857142857142,0.0
512,0.0006060606060606,0.0
513,0.0011428571428571,0.0
514,0.0054285714285714,0.0
515,0.0,0.0
516,0.0,0.0
517,0.0,0.0
518,0.0,0.0
519,0.0,0.0
520,0.0,0.0
521,0.0,0.0
522,0.0,0.0003571428571428
523,0.0,0.0010344827586206
524,0.0,0.0006896551724137
525,0.0,0.0
526,0.0,0.0
527,0.0,0.0
528,0.0,0.0
529,0.0,0.0
530,0.0002857142857142,0.0007142857142857
531,0.0005714285714285,0.0
532,0.0,0.0
533,0.0,0.0
534,0.0,0.0
535,0.0,0.0
536,0.0,0.0
537,0.0,0.0
538,0.0008571428571428,0.0
539,0.0,0.0
540,0.0,0.0
541,0.0,0.0
542,0.0,0.0
543,0.0,0.0
544,0.0,0.0
545,0.0,0.0
546,0.0,0.0
547,0.0,0.0
548,0.0,0.0
549,0.0,0.0
550,0.0,0.0
551,0.0,0.0
552,0.0,0.0
553,0.0,0.0
554,0.0,0.0082142857142857
555,0.0025714285714285,0.0070833333333333
556,0.0014285714285714,0.0503846153846153
557,0.0022857142857142,0.0353846153846153
558,0.0028571428571428,0.0578571428571428
559,0.0008571428571428,0.0103571428571428
560,0.0014285714285714,0.0046428571428571
561,0.0039999999999999,0.0060714285714285
562,0.0057142857142857,0.0121428571428571
563,0.0031428571428571,0.0062068965517241
564,0.0,0.0046428571428571
565,0.0,0.0
566,0.0097142857142857,0.0
567,0.0008823529411764,0.055
568,0.0,0.0266666666666666
569,0.0,0.0233333333333333
570,0.0,0.02
571,0.0,0.0
572,0.0,0.0
573,0.0,0.0
574,0.0,0.0
575,0.0,0.03
576,0.0,0.0066666666666666
577,0.0,0.0325
578,0.0,0.04
579,0.0,0.012
580,0.0,0.0125
581,0.0,0.0433333333333333
582,0.0,0.0
583,0.0,0.0225
584,0.0,0.0366666666666666
585,0.0,0.0225
586,0.0,0.01
587,0.0,0.0125
588,0.0,0.02
589,0.0,0.01
590,0.0,0.0
591,0.0,0.0
592,0.0,0.0
593,0.0,0.03
594,0.0,0.0249999999999999
595,0.0,0.0126666666666666
596,0.0,0.0499999999999999
597,0.0,0.0
598,0.0,0.0174999999999999
599,0.0,0.0166666666666666
600,0.0,0.025
601,0.0,0.0
602,0.0,0.0066666666666666
603,0.0,0.01
604,0.0,0.0
605,0.0,0.04
606,0.0,0.01
607,0.0,0.0
608,0.0,0.01
609,0.0,0.0088235294117647
610,0.0,0.008235294117647
611,0.0,0.0060714285714285
612,0.0,0.038
613,0.0,0.0205263157894736
614,0.0,0.0310526315789473
615,0.0,0.0321739130434782
616,0.0,0.0559999999999999
617,0.0,0.04625
618,0.0,0.053
619,0.0,0.0354545454545454
620,0.0,0.0360869565217391
621,0.0,0.0228571428571428
622,0.0,0.04
623,0.0,0.0355555555555555
624,0.0,0.044
625,0.0,0.026
626,0.0,0.0466666666666666
627,0.0,0.0
628,0.0,0.0
629,0.0,0.0
630,0.0,0.05
631,0.0,0.0
632,0.0,0.0
633,0.0,0.0225
634,0.0,0.0328571428571428
635,0.0,0.027
636,0.0,0.0218181818181818
637,0.0,0.0366666666666666
638,0.0,0.0
639,0.0,0.02
640,0.0,0.0
641,0.0,0.0241666666666666
642,0.005,0.0215384615384615
643,0.0,0.0083333333333333
644,0.0,0.0099999999999999
645,0.0,0.02
646,0.0175,0.0207142857142857
647,0.0217391304347826,0.0226666666666666
648,0.0033333333333333,0.0533333333333333
649,0.0,0.01
650,0.0,0.0314285714285714
651,0.0,0.0354545454545454
652,0.0,0.0
653,0.0,0.01
654,0.0191428571428571,0.0
655,0.0,0.004
656,0.0166666666666666,0.0372727272727272
657,0.0217647058823529,0.0
658,0.0134782608695652,0.0
659,0.0225,0.01
660,0.01,0.005
661,0.0128571428571428,0.0
662,0.015,0.0
663,0.0125,0.0
664,0.0,0.0
665,0.0,0.005
666,0.0133333333333333,0.045
667,0.0,0.0
668,0.0,0.0
669,0.0,0.0
670,0.0,0.0
671,0.0,0.0
672,0.0,0.0
673,0.0,0.0365384615384615
674,0.0,0.0066666666666666
675,0.0066666666666666,0.0025925925925925
676,0.005,0.0057142857142857
677,0.011,0.0148275862068965
678,0.0,0.0032142857142857
679,0.0,0.005
680,0.0,0.01
681,0.0,0.0303703703703703
682,0.0,0.0091304347826086
683,0.0,0.0072413793103448
684,0.0,0.0499999999999999
685,0.0,0.006
686,0.0,0.0083333333333333
687,0.0,0.0096
688,0.0,0.0068749999999999
689,0.0,0.0253846153846153
690,0.01,0.02
691,0.0133333333333333,0.0384615384615384
692,0.0,0.0453846153846153
693,0.018,0.01
694,0.0014285714285714,0.0466666666666666
695,0.0005714285714285,0.01
696,0.0014285714285714,0.006
697,0.0034285714285714,0.0145454545454545
698,0.0025714285714285,0.02
699,0.0,0.02
700,0.0,0.0175
701,0.0,0.0308333333333333
702,0.0,0.0125
703,0.0,0.0
704,0.0,0.0
705,0.0,0.01
706,0.0,0.0
707,0.0,0.0085714285714285
708,0.0,0.008
709,0.0,0.0
710,0.0,0.0071428571428571
711,0.0,0.01
712,0.0066666666666666,0.0064
713,0.0,0.0077777777777777
714,0.0,0.0106896551724137
715,0.0,0.0096551724137931
716,0.0,0.0
717,0.02125,0.0095
718,0.0011111111111111,0.0207142857142857
719,0.0,0.0078571428571428
720,0.008,0.0079310344827586
721,0.0085714285714285,0.0096428571428571
722,0.0136666666666666,0.0142857142857142
723,0.0113333333333333,0.0
724,0.011578947368421,0.0
725,0.0,0.0
726,0.0,0.01
727,0.0,0.04
728,0.0,0.0141176470588235
729,0.0,0.0072727272727272
730,0.0,0.0025
731,0.0,0.0072727272727272
732,0.0,0.0
733,0.008,0.0
734,0.0076,0.0
735,0.008,0.01
736,0.0,0.0
737,0.0066666666666666,0.0
738,0.0097142857142857,0.0
739,0.0,0.0016666666666666
740,0.0,0.0091666666666666
741,0.0,0.0133333333333333
742,0.0,0.01
743,0.0069696969696969,0.015
744,0.0068571428571428,0.042
745,0.0011428571428571,0.0066666666666666
746,0.0,0.018
747,0.0022857142857142,0.0281818181818181
748,0.0125714285714285,0.0224999999999999
749,0.002,0.015
750,0.0039999999999999,0.0053846153846153
751,0.0022222222222222,0.0064285714285714
752,0.0011111111111111,0.0114285714285714
753,0.0044444444444444,0.0184210526315789
754,0.0038888888888888,0.0142857142857142
755,0.0083333333333333,0.0113793103448275
756,0.0097142857142857,0.0082758620689655
757,0.0074285714285714,0.0137931034482758
758,0.0075,0.0089285714285714
759,0.0062857142857142,0.0067857142857142
760,0.015,0.0085714285714285
761,0.0041666666666666,0.0020689655172413
762,0.0077777777777777,0.0103571428571428
763,0.0097222222222222,0.0171428571428571
764,0.0097222222222222,0.0235714285714285
765,0.0058333333333333,0.02
766,0.0054285714285714,0.0068965517241379
767,0.0011428571428571,0.0178571428571428
768,0.0005555555555555,0.0139285714285714
769,0.0048571428571428,0.0221428571428571
770,0.0017142857142857,0.0178571428571428
771,0.0071428571428571,0.0178571428571428
772,0.0083333333333333,0.0232142857142857
773,0.0052777777777777,0.0132142857142857
774,0.0038888888888888,0.0134482758620689
775,0.0071428571428571,0.0210344827586206
776,0.0028571428571428,0.0182758620689655
777,0.0024999999999999,0.0168965517241379
778,0.0034285714285714,0.0185714285714285
779,0.0045714285714285,0.0055
780,0.0088571428571428,0.0226923076923077
781,0.01,0.0110714285714285
782,0.0125714285714285,0.025
783,0.0051428571428571,0.0075
784,0.0091428571428571,0.0127586206896551
785,0.0158823529411764,0.0528571428571428
786,0.0144117647058823,0.0292857142857142
787,0.0097142857142857,0.0139285714285714
788,0.0154285714285714,0.0121428571428571
789,0.0205882352941176,0.0189655172413793
790,0.018,0.0207142857142857
791,0.0154285714285714,0.0228571428571428
792,0.0170588235294117,0.0085714285714285
793,0.0202941176470588,0.0196428571428571
794,0.018235294117647,0.015
795,0.0185294117647058,0.0128571428571428
796,0.0191176470588235,0.0222222222222222
797,0.0082857142857142,0.025
798,0.002,0.0188888888888888
799,0.0025714285714285,0.0164285714285714
800,0.0152941176470588,0.0141379310344827
801,0.01,0.0014285714285714
802,0.0082857142857142,0.0021428571428571
803,0.0138235294117647,0.0127586206896551
804,0.0019999999999999,0.0194736842105263
805,0.0091428571428571,0.018076923076923
806,0.0065714285714285,0.0144
807,0.0126470588235294,0.0054166666666666
808,0.0111428571428571,0.0026923076923076
809,0.018235294117647,0.0057142857142857
810,0.0148571428571428,0.0058620689655172
811,0.0188235294117647,0.0114285714285714
812,0.0176470588235294,0.0114285714285714
813,0.0197058823529411,0.0085714285714285
814,0.0125714285714285,0.0103448275862069
815,0.018235294117647,0.0117241379310344
816,0.0214705882352941,0.0171428571428571
817,0.0137142857142857,0.0055172413793103
818,0.016,0.0071428571428571
819,0.0176470588235294,0.0148148148148148
820,0.0161764705882353,0.0134482758620689
821,0.0202941176470588,0.0382142857142857
822,0.005625,0.0244827586206896
823,0.0097142857142857,0.0282758620689655
824,0.0111764705882352,0.0303571428571428
825,0.0102941176470588,0.0227586206896551
826,0.0141176470588235,0.0203571428571428
827,0.0117647058823529,0.0321428571428571
828,0.0088571428571428,0.0289655172413793
829,0.0111428571428571,0.0217241379310344
830,0.0170588235294117,0.0471428571428571
831,0.0167647058823529,0.0244827586206896
832,0.0105714285714285,0.0033333333333333
833,0.0170588235294117,0.0071428571428571
834,0.0122857142857142,0.0099999999999999
835,0.0034285714285714,0.0120689655172413
836,0.0094117647058823,0.0171428571428571
837,0.0117142857142857,0.0048275862068965
838,0.0097142857142857,0.0039999999999999
839,0.0097222222222222,0.0079310344827586
840,0.0094285714285714,0.009
841,0.008,0.0079310344827586
842,0.0091428571428571,0.0044827586206896
843,0.0082857142857142,0.0092857142857142
844,0.0091428571428571,0.0185714285714285
845,0.0117142857142857,0.0124137931034482
846,0.0037142857142857,0.0162068965517241
847,0.0077142857142857,0.0075
848,0.0068571428571428,0.0193103448275862
849,0.008235294117647,0.0153571428571428
850,0.0102941176470588,0.0162962962962962
851,0.0170588235294117,0.0239285714285714
852,0.0097142857142857,0.0082142857142857
853,0.0059999999999999,0.0246428571428571
854,0.013235294117647,0.0258620689655172
855,0.0134285714285714,0.0185714285714285
856,0.0085714285714285,0.0113793103448275
857,0.0008333333333333,0.0233333333333333
858,0.0057142857142857,0.0210526315789473
859,0.0148571428571428,0.0259259259259259
860,0.0062857142857142,0.0161538461538461
861,0.0185714285714285,0.0073076923076923
862,0.0188571428571428,0.004
863,0.0102857142857142,0.01375
864,0.0016129032258064,0.0139285714285714
865,0.0,0.0225
866,0.0128,0.02
867,0.0045454545454545,0.0189285714285714
868,0.0005714285714285,0.0185185185185185
869,0.0002857142857142,0.0160714285714285
870,0.0,0.0125
871,0.0,0.0122222222222222
872,0.0,0.0144444444444444
873,0.0,0.0237037037037037
874,0.0,0.0085185185185185
875,0.0,0.0164285714285714
876,0.0,0.0144444444444444
877,0.0,0.0148148148148148
878,0.0,0.0155555555555555
879,0.0,0.0111111111111111
880,0.0,0.0122222222222222
881,0.0,0.0122222222222222
882,0.0,0.0159259259259259
883,0.0,0.0155555555555555
884,0.0,0.0099999999999999
885,0.0,0.014090909090909
886,0.0,0.0217857142857142
887,0.0,0.0103571428571428
888,0.0,0.0114285714285714
889,0.0,0.0099999999999999
890,0.0,0.0075
891,0.0,0.0228571428571428
892,0.0,0.0135714285714285
893,0.0,0.0167857142857142
894,0.0,0.0168965517241379
895,0.0,0.0207692307692307
896,0.0,0.0092857142857142
897,0.0,0.0192857142857142
898,0.0,0.0211111111111111
899,0.0,0.0196296296296296
900,0.0,0.0153571428571428
901,0.0,0.0174074074074074
902,0.0,0.0135714285714285
903,0.0,0.0192857142857142
904,0.0,0.02
905,0.00375,0.0189285714285714
906,0.0,0.0196428571428571
907,0.0,0.0148
908,0.0002857142857142,0.0182142857142857
909,0.0,0.0185185185185185
910,0.0,0.0099999999999999
911,0.0,0.0134482758620689
912,0.0,0.0157142857142857
913,0.0002857142857142,0.0148275862068965
914,0.0,0.0167857142857142
915,0.0,0.0225
916,0.0,0.025
917,0.0011764705882352,0.0246153846153846
918,0.0,0.0207692307692307
919,0.0,0.0142307692307692
920,0.0,0.0188461538461538
921,0.0,0.0207142857142857
922,0.0,0.0225
923,0.0,0.0217857142857142
924,0.0,0.0203571428571428
925,0.0,0.0181481481481481
926,0.0,0.0206896551724138
927,0.0,0.0172413793103448
928,0.0,0.0192857142857142
929,0.0,0.015
930,0.0,0.0151724137931034
931,0.0,0.0196153846153846
932,0.0,0.0177777777777777
933,0.0,0.0194736842105263
934,0.0,0.0152
935,0.0,0.02
936,0.0,0.02
937,0.0,0.0044827586206896
938,0.0,0.0125
939,0.0,0.0178571428571428
940,0.0,0.0193103448275862
941,0.0,0.0210714285714285
942,0.0,0.0155172413793103
