,중립_1,중립_0
225,0.0,0.9391176470588236
226,0.0,0.921764705882353
227,0.0,0.5272000000000001
228,0.1974999999999999,0.847878787878788
229,0.2116666666666666,0.8161764705882353
230,0.165,0.7820588235294118
231,0.0,0.6594117647058825
232,0.24,0.7473529411764706
233,0.0,0.8388235294117647
234,0.0,0.8623529411764707
235,0.0,0.8314705882352939
236,0.0,0.7324242424242424
237,0.1075,0.752121212121212
238,0.3082857142857143,0.8238235294117648
239,0.4818181818181818,0.8311428571428572
240,0.6847368421052632,0.7425714285714287
241,0.4832000000000001,0.8814285714285716
242,0.4587878787878788,0.9025714285714288
243,0.7831249999999997,0.9097142857142858
244,0.6902857142857141,0.8869696969696967
245,0.7111428571428573,0.7784848484848484
246,0.7919444444444443,0.8084848484848485
247,0.8665714285714285,0.818857142857143
248,0.8614285714285714,0.8941176470588237
249,0.865714285714286,0.9123529411764708
250,0.786111111111111,0.8912500000000001
251,0.8474285714285715,0.6578125000000001
252,0.8440000000000001,0.438125
253,0.8562857142857144,0.4770000000000001
254,0.8305714285714286,0.6832142857142857
255,0.7977142857142856,0.4716129032258064
256,0.7933333333333332,0.8493333333333335
257,0.8161111111111111,0.8215624999999999
258,0.8057142857142856,0.8218750000000002
259,0.8605714285714287,0.8243750000000001
260,0.8694285714285714,0.8490624999999999
261,0.8674285714285713,0.8124999999999999
262,0.8342857142857145,0.7912499999999999
263,0.8134285714285714,0.7324999999999999
264,0.8465714285714286,0.7965625000000001
265,0.881714285714286,0.7603125000000001
266,0.8565714285714287,0.8046875
267,0.8591428571428572,0.8735483870967743
268,0.8385714285714286,0.9093548387096776
269,0.8488888888888888,0.9158064516129032
270,0.8417142857142857,0.9232258064516128
271,0.8288571428571428,0.8238709677419356
272,0.826857142857143,0.8544444444444443
273,0.7657142857142857,0.886451612903226
274,0.7502857142857143,0.8929999999999999
275,0.8162857142857142,0.902258064516129
276,0.618611111111111,0.8306896551724137
277,0.8202777777777776,0.7480645161290325
278,0.8374999999999999,0.6680645161290323
279,0.7934285714285713,0.6154838709677422
280,0.8545714285714286,0.5653124999999999
281,0.8468571428571426,0.6737499999999998
282,0.8041666666666669,0.6729032258064517
283,0.7986111111111109,0.7009677419354836
284,0.8609375000000001,0.7923333333333331
285,0.8551428571428571,0.8283870967741936
286,0.9454285714285712,0.8281818181818182
287,0.9277142857142856,0.7440625
288,0.9282857142857144,0.7760606060606059
289,0.936857142857143,0.8764516129032258
290,0.9317142857142856,0.890588235294118
291,0.9191428571428574,0.8561764705882355
292,0.9334285714285716,0.873529411764706
293,0.9291428571428572,0.8847058823529415
294,0.9042857142857144,0.8620588235294118
295,0.9111428571428573,0.8450000000000001
296,0.9331428571428572,0.808823529411765
297,0.9125714285714288,0.8572727272727274
298,0.9254285714285716,0.755
299,0.9188571428571428,0.8512500000000001
300,0.931142857142857,0.8521874999999999
301,0.9197142857142858,0.7636363636363637
302,0.9154285714285716,0.8042424242424241
303,0.9145714285714288,0.7558823529411766
304,0.9168571428571428,0.6917647058823532
305,0.9171428571428571,0.666470588235294
306,0.9151428571428568,0.6270588235294118
307,0.9328571428571426,0.6254285714285717
308,0.92,0.6832352941176468
309,0.933142857142857,0.6894117647058825
310,0.9074285714285716,0.7344117647058823
311,0.9291428571428572,0.7944117647058824
312,0.9362857142857144,0.7344117647058822
313,0.9425714285714284,0.7341176470588237
314,0.9257142857142858,0.7444117647058824
315,0.9271428571428574,0.7994117647058823
316,0.928,0.8205882352941175
317,0.9005714285714289,0.8588235294117645
318,0.9008571428571428,0.7688235294117645
319,0.9142857142857144,0.7488235294117647
320,0.8962857142857142,0.1233333333333333
321,0.902857142857143,0.4156249999999999
322,0.9071428571428574,0.3645454545454547
323,0.8979999999999999,0.1993333333333333
324,0.9002857142857144,0.3063636363636363
325,0.8622857142857143,0.3139393939393939
326,0.8537499999999999,0.2723529411764704
327,0.8520000000000003,0.1563636363636363
328,0.8434285714285712,0.0
329,0.8168571428571428,0.0
330,0.8277142857142857,0.12
331,0.8385714285714285,0.0
332,0.7897142857142858,0.0
333,0.8457142857142855,0.2936363636363636
334,0.8474285714285715,0.3675757575757576
335,0.8714285714285716,0.4085294117647058
336,0.8737142857142859,0.3732352941176471
337,0.866,0.3764705882352941
338,0.8571428571428571,0.3505882352941176
339,0.7965714285714286,0.3886363636363636
340,0.8113888888888887,0.44625
341,0.8491428571428568,0.285
342,0.8179999999999997,0.1811764705882353
343,0.806857142857143,0.4064705882352941
344,0.822857142857143,0.2558823529411765
345,0.8282857142857142,0.2279166666666666
346,0.8661111111111112,0.3944117647058825
347,0.7902777777777775,0.359375
348,0.7666666666666667,0.2699999999999999
349,0.8128571428571427,0.2575757575757575
350,0.7965714285714286,0.2471874999999999
351,0.773939393939394,0.2705555555555555
352,0.734,0.1072
353,0.7514285714285713,0.4293939393939394
354,0.7685714285714287,0.4153571428571429
355,0.7680555555555556,0.2624242424242424
356,0.7397142857142859,0.4675
357,0.7417142857142855,0.4328125000000001
358,0.7539999999999999,0.4421212121212122
359,0.7571428571428569,0.5136363636363637
360,0.7205714285714286,0.5175000000000002
361,0.7637142857142856,0.4990625000000001
362,0.7794285714285714,0.2741176470588235
363,0.7737142857142856,0.5013793103448275
364,0.767142857142857,0.4703703703703704
365,0.7280000000000001,0.17
366,0.7485714285714287,0.0
367,0.870625,0.0
368,0.7017142857142856,0.0
369,0.871714285714286,0.0
370,0.8525714285714289,0.1333333333333333
371,0.8688571428571431,0.2563636363636364
372,0.8702857142857147,0.3784615384615384
373,0.8617142857142858,0.3121739130434782
374,0.7025714285714286,0.375
375,0.8388571428571426,0.3005882352941176
376,0.8282857142857141,0.2114814814814815
377,0.8154285714285718,0.2525925925925925
378,0.7977142857142856,0.1934482758620689
379,0.7883333333333333,0.3068421052631578
380,0.7848571428571428,0.2463157894736841
381,0.7782857142857142,0.24
382,0.8062857142857142,0.1783333333333333
383,0.7545714285714286,0.2259999999999999
384,0.7739999999999999,0.2649999999999999
385,0.7628571428571431,0.3048275862068965
386,0.7577142857142858,0.1717391304347826
387,0.8025714285714284,0.1278571428571428
388,0.7497142857142857,0.058
389,0.6534285714285716,0.0909090909090908
390,0.7991428571428572,0.0368965517241379
391,0.7917142857142856,0.188
392,0.7888571428571428,0.1476923076923077
393,0.7537142857142858,0.0789473684210526
394,0.6954285714285714,0.07375
395,0.6511428571428571,0.0383333333333333
396,0.6737142857142859,0.1442424242424242
397,0.7374285714285713,0.4409375
398,0.7691428571428571,0.7746875000000001
399,0.7948571428571428,0.8759375000000001
400,0.798,0.8693939393939394
401,0.7108571428571429,0.7036363636363638
402,0.7422857142857144,0.656875
403,0.7159999999999997,0.6360714285714285
404,0.7559999999999999,0.3308333333333333
405,0.7111428571428573,0.2954545454545454
406,0.7225714285714285,0.3657894736842105
407,0.7008571428571427,0.278
408,0.2375,0.5844000000000001
409,0.2564705882352941,0.5072
410,0.2165714285714285,0.4924000000000001
411,0.3396774193548387,0.534074074074074
412,0.3454285714285715,0.3955555555555556
413,0.2611428571428572,0.3733333333333333
414,0.358,0.3577777777777778
415,0.3127586206896552,0.2765
416,0.2428571428571429,0.2480769230769231
417,0.1785714285714286,0.3938461538461538
418,0.364857142857143,0.4666666666666667
419,0.4070588235294117,0.0833333333333333
420,0.5055882352941178,0.6788888888888885
421,0.3871428571428572,0.6024999999999999
422,0.3122857142857143,0.6415384615384615
423,0.3191428571428571,0.4238461538461538
424,0.3717142857142858,0.4213333333333333
425,0.4968571428571428,0.0
426,0.450857142857143,0.0
427,0.4734285714285714,0.075
428,0.4497142857142857,0.0
429,0.4525714285714285,0.025
430,0.3838235294117647,0.1133333333333333
431,0.2645714285714285,0.3546153846153846
432,0.2639999999999999,0.3114285714285714
433,0.3382857142857143,0.2318181818181818
434,0.472,0.4352631578947368
435,0.4105714285714286,0.5245
436,0.3537142857142856,0.5130434782608696
437,0.3979999999999999,0.601
438,0.4168571428571428,0.6104761904761904
439,0.3228571428571428,0.3938461538461538
440,0.349142857142857,0.3441666666666667
441,0.4608571428571428,0.035
442,0.494,0.0
443,0.41,0.4493333333333333
444,0.5091428571428572,0.5752
445,0.5148571428571428,0.5315384615384616
446,0.5214285714285716,0.4048
447,0.4091428571428571,0.6278260869565218
448,0.4574285714285714,0.1936842105263157
449,0.0,0.0741176470588235
450,0.0,0.1028571428571428
451,0.291,0.2142857142857142
452,0.3597142857142857,0.0752380952380952
453,0.3148571428571429,0.1357142857142857
454,0.3234285714285715,0.1890909090909091
455,0.2579999999999999,0.1472727272727272
456,0.3502857142857143,0.0425
457,0.2108823529411765,0.2017391304347826
458,0.082,0.09
459,0.08375,0.23
460,0.1756666666666667,0.8496000000000001
461,0.2313636363636363,0.7903448275862068
462,0.3327272727272728,0.7285714285714286
463,0.3237142857142857,0.7853571428571426
464,0.3902857142857143,0.7965517241379312
465,0.1248571428571428,0.7496428571428575
466,0.1134285714285714,0.7035714285714285
467,0.1731428571428571,0.7028571428571428
468,0.2331428571428571,0.736551724137931
469,0.4817142857142858,0.6
470,0.4125714285714286,0.7386206896551724
471,0.2311428571428571,0.6546428571428571
472,0.2799999999999999,0.6893103448275861
473,0.2005714285714286,0.6310344827586207
474,0.2062068965517241,0.7158620689655172
475,0.397741935483871,0.6266666666666668
476,0.5523529411764706,0.6271428571428571
477,0.3168571428571428,0.6403571428571427
478,0.2105714285714285,0.6499999999999998
479,0.3426470588235292,0.6207142857142858
480,0.4152941176470588,0.5989285714285713
481,0.3223529411764705,0.6860714285714286
482,0.1602941176470588,0.8072413793103448
483,0.4668571428571427,0.8210714285714287
484,0.61,0.7096428571428571
485,0.2561764705882351,0.7693103448275862
486,0.1151515151515151,0.7582758620689655
487,0.1212121212121211,0.7710344827586206
488,0.0878787878787878,0.7448275862068965
489,0.0324242424242424,0.5941379310344828
490,0.1075757575757575,0.7368965517241377
491,0.361,0.6921428571428573
492,0.1533333333333333,0.6871428571428572
493,0.526857142857143,0.4707142857142856
494,0.4357142857142858,0.1092592592592592
495,0.4865714285714287,0.2682608695652174
496,0.5338709677419355,0.7387999999999999
497,0.6418181818181818,0.8389655172413791
498,0.6938709677419355,0.7264285714285716
499,0.7571428571428573,0.693103448275862
500,0.6942857142857141,0.663103448275862
501,0.7374285714285715,0.6120689655172413
502,0.8214285714285715,0.663103448275862
503,0.819142857142857,0.5908
504,0.7805714285714288,0.6175862068965519
505,0.729142857142857,0.673448275862069
506,0.7862857142857139,0.7062068965517242
507,0.8134285714285714,0.7427586206896553
508,0.7780000000000001,0.7344827586206895
509,0.7745714285714285,0.7383333333333333
510,0.7911428571428571,0.3637499999999999
511,0.792285714285714,0.5744827586206895
512,0.8137142857142858,0.5033333333333333
513,0.8368571428571427,0.5162962962962963
514,0.8197142857142857,0.4032142857142856
515,0.7882857142857143,0.08
516,0.8031428571428572,0.5619230769230771
517,0.7728571428571429,0.6339285714285713
518,0.5150000000000001,0.6382142857142857
519,0.5208571428571428,0.52
520,0.5737142857142857,0.4429629629629628
521,0.5237142857142856,0.4718518518518518
522,0.5848571428571429,0.4662962962962964
523,0.4788571428571429,0.6467857142857143
524,0.5874285714285717,0.7639285714285717
525,0.5554285714285715,0.7803703703703704
526,0.5877142857142856,0.7828571428571426
527,0.6020588235294118,0.8025000000000001
528,0.5865714285714286,0.7907142857142856
529,0.4770967741935485,0.8203703703703703
530,0.536969696969697,0.799655172413793
531,0.0332142857142857,0.8046428571428573
532,0.4036363636363635,0.7889655172413794
533,0.5631428571428572,0.7924137931034483
534,0.5017142857142856,0.7817857142857143
535,0.5434285714285715,0.7692857142857144
536,0.565142857142857,0.7971428571428572
537,0.6211428571428572,0.7674999999999998
538,0.5525714285714285,0.7875
539,0.5840000000000001,0.8103571428571429
540,0.4491428571428572,0.7693103448275864
541,0.4942857142857142,0.88
542,0.4328571428571429,0.8242857142857144
543,0.4082857142857142,0.8217241379310345
544,0.4642857142857142,0.8182758620689654
545,0.4342857142857144,0.8021428571428569
546,0.5337142857142858,0.7896428571428571
547,0.562,0.8131034482758621
548,0.5154285714285713,0.7717857142857145
549,0.53,0.7637931034482761
550,0.506,0.6517857142857143
551,0.4511428571428573,0.3958823529411766
552,0.6511764705882351,0.8103846153846153
553,0.6758823529411764,0.796206896551724
554,0.6373529411764706,0.8317241379310345
555,0.5817647058823529,0.7789655172413793
556,0.6355882352941178,0.7944827586206893
557,0.7717647058823529,0.7753571428571427
558,0.6482857142857144,0.7610344827586207
559,0.704857142857143,0.5727586206896553
560,0.816,0.7424137931034482
561,0.6765714285714285,0.7703448275862068
562,0.6277142857142854,0.7779310344827587
563,0.8428571428571429,0.7044827586206895
564,0.774,0.6689285714285713
565,0.7391428571428569,0.6614285714285716
566,0.7360000000000001,0.7050000000000001
567,0.8194285714285714,0.6439285714285715
568,0.830857142857143,0.6837037037037036
569,0.8317142857142859,0.7267857142857143
570,0.8348571428571429,0.7314285714285714
571,0.813142857142857,0.7999999999999999
572,0.809142857142857,0.7282142857142857
573,0.5048387096774194,0.732142857142857
574,0.5965714285714285,0.6496428571428572
575,0.6408571428571429,0.7067857142857142
576,0.4554285714285713,0.7048148148148147
577,0.4040000000000001,0.7857142857142857
578,0.5397142857142856,0.8175862068965514
579,0.5199999999999999,0.6803571428571427
580,0.4711428571428572,0.7610344827586207
581,0.4314285714285715,0.7286206896551723
582,0.4139999999999999,0.6844827586206896
583,0.4582857142857142,0.6170000000000001
584,0.4185714285714286,0.6827586206896552
585,0.454,0.6260714285714286
586,0.3994285714285714,0.5239285714285715
587,0.4567647058823529,0.5603703703703703
588,0.5535294117647058,0.524642857142857
589,0.6993939393939392,0.4528571428571428
590,0.7185294117647061,0.3929166666666666
591,0.6770588235294118,0.4003846153846154
592,0.5358823529411765,0.5677777777777778
593,0.5832352941176471,0.6857692307692306
594,0.6491176470588236,0.6496296296296298
595,0.6667647058823529,0.6192857142857143
596,0.6244117647058821,0.7167857142857145
597,0.6758823529411765,0.7799999999999999
598,0.8191176470588235,0.7135714285714284
599,0.7791176470588232,0.7557142857142856
600,0.6223529411764707,0.7427586206896554
601,0.6691176470588233,0.7225
602,0.727058823529412,0.7621428571428571
603,0.6920588235294118,0.6835714285714285
604,0.6861764705882352,0.315
605,0.6867647058823528,0.32
606,0.762941176470588,0.185
607,0.7308823529411766,0.4533333333333333
608,0.7141176470588234,0.08
609,0.7314705882352941,0.0
610,0.7358823529411765,0.0
611,0.7841176470588236,0.0
612,0.757941176470588,0.0
613,0.7091176470588234,0.476
614,0.7508823529411764,0.5066666666666667
615,0.6726470588235294,0.3874999999999999
616,0.8696875000000003,0.3716666666666666
617,0.8520588235294119,0.2559999999999999
618,0.8638235294117648,0.1099999999999999
619,0.8948571428571429,0.5033333333333334
620,0.7178125000000001,0.40625
621,0.7037142857142857,0.3718181818181818
622,0.6394285714285713,0.0
623,0.5962857142857146,0.2533333333333333
624,0.5948571428571426,0.2825
625,0.6160000000000002,0.4133333333333333
626,0.5854285714285714,0.2
627,0.5742857142857144,0.08
628,0.6028571428571428,0.22
629,0.6080000000000001,0.2166666666666666
630,0.5705714285714285,0.13
631,0.6111428571428572,0.0
632,0.5317142857142857,0.0
633,0.5454285714285714,0.0
634,0.612857142857143,0.7000000000000001
635,0.5897142857142856,0.37
636,0.5968571428571429,0.6313333333333334
637,0.5757142857142858,0.4836842105263157
638,0.5808571428571427,0.6271428571428571
639,0.547142857142857,0.6185714285714285
640,0.5879999999999999,0.0
641,0.5525714285714287,0.5925
642,0.6034285714285714,0.3433333333333333
643,0.4857142857142857,0.58
644,0.5425714285714286,0.682
645,0.5068571428571429,0.7766666666666666
646,0.5137142857142858,0.428
647,0.5757142857142857,0.0
648,0.5902857142857143,0.3775
649,0.5882857142857142,0.4075
650,0.5459999999999999,0.2483333333333333
651,0.5420000000000001,0.3824999999999999
652,0.5397142857142857,0.3081818181818182
653,0.559142857142857,0.38
654,0.5885714285714285,0.5352941176470589
655,0.5728571428571428,0.7182142857142856
656,0.6054285714285715,0.6265
657,0.6145714285714288,0.5589473684210526
658,0.5797142857142856,0.5868421052631578
659,0.6134285714285715,0.5173913043478261
660,0.5645714285714284,0.44
661,0.4557142857142857,0.295
662,0.195,0.503
663,0.095,0.6154545454545454
664,0.6033333333333334,0.6939130434782609
665,0.35,0.5871428571428572
666,0.0,0.292
667,0.0,0.2025
668,0.0,0.3033333333333333
669,0.217,0.4555555555555555
670,0.5087878787878788,0.4780000000000001
671,0.4311111111111111,0.5700000000000001
672,0.4523529411764706,0.48125
673,0.525,0.49
674,0.5231034482758621,0.4333333333333333
675,0.5969230769230769,0.2871428571428571
676,0.5625,0.4466666666666666
677,0.5018181818181819,0.6525000000000001
678,0.5557142857142857,0.4
679,0.41625,0.2299999999999999
680,0.4269999999999999,0.0
681,0.6478260869565217,0.0
682,0.5999999999999999,0.0
683,0.5666666666666668,0.16
684,0.7100000000000001,0.0
685,0.6677272727272728,0.0
686,0.5840000000000001,0.4675
687,0.6214285714285716,0.3328571428571428
688,0.5666666666666668,0.2759999999999999
689,0.5496774193548388,0.3799999999999999
690,0.5147826086956522,0.4766666666666665
691,0.5020833333333334,0.0
692,0.5475000000000001,0.52875
693,0.23,0.0
694,0.2982857142857144,0.3783333333333333
695,0.2429032258064515,0.2138461538461538
696,0.4004347826086957,0.1616666666666667
697,0.4574999999999999,0.1679999999999999
698,0.4654285714285714,0.1525
699,0.3782857142857143,0.1707142857142856
700,0.2055555555555555,0.2453333333333333
701,0.02,0.4022222222222222
702,0.0,0.285
703,0.0,0.4471428571428571
704,0.485,0.3627272727272727
705,0.6353333333333334,0.0
706,0.6314285714285715,0.34
707,0.0,0.0
708,0.0,0.6719999999999999
709,0.607,0.5109090909090909
710,0.7191304347826086,0.0
711,0.7380000000000001,0.0
712,0.8085714285714286,0.4693333333333333
713,0.7016129032258064,0.6275
714,0.7286666666666661,0.584
715,0.6379999999999999,0.5375000000000001
716,0.595,0.11
717,0.0,0.16
718,0.5559999999999999,0.0
719,0.4766666666666667,0.0
720,0.6846666666666665,0.0
721,0.534,0.0
722,0.5125,0.145
723,0.4833333333333333,0.23
724,0.7568965517241381,0.0
725,0.5882857142857143,0.0
726,0.5523529411764705,0.26
727,0.7560606060606059,0.5284615384615384
728,0.6908695652173913,0.0
729,0.625,0.0
730,0.61,0.0
731,0.58625,0.308
732,0.36,0.4488888888888889
733,0.6671428571428571,0.51125
734,0.3576923076923077,0.0
735,0.386,0.175
736,0.24,0.0214285714285714
737,0.2799999999999999,0.51
738,0.0,0.1644827586206896
739,0.0,0.5323076923076923
740,0.25,0.4918518518518517
741,0.0,0.1788888888888888
742,0.0,0.1689285714285714
743,0.0,0.2917241379310344
744,0.0,0.0932142857142857
745,0.0,0.105
746,0.0,0.5175000000000001
747,0.0,0.5792592592592594
748,0.0,0.6460869565217393
749,0.2333333333333333,0.6713793103448276
750,0.235,0.5564705882352942
751,0.3269999999999999,0.2304347826086956
752,0.0,0.4944827586206896
753,0.0,0.2357142857142857
754,0.0,0.04
755,0.0,0.0420833333333333
756,0.0,0.0548
757,0.0,0.3375
758,0.0,0.33
759,0.0,0.5642105263157895
760,0.12,0.1625
761,0.0,0.4523076923076923
762,0.0,0.3438095238095238
763,0.0,0.28
764,0.2133333333333333,0.09
765,0.2366666666666666,0.48
766,0.0,0.2133333333333333
767,0.4806666666666667,0.375
768,0.4779411764705883,0.178
769,0.2942857142857142,0.4018181818181818
770,0.617142857142857,0.26
